Query_ID,Doc_ID,Rank,Term,W_query,W_doc,Dot_Product_Contrib,Query_Norm,Doc_Norm,Total_Cosine_Sim
9,306,4,heat,0.2172,0.0327,0.0071,0.9552,0.3241,0.3613
9,306,4,transfer,0.2724,0.041,0.0112,0.9552,0.3241,0.3613
9,326,5,slip,0.6301,0.2595,0.1635,0.9552,0.4896,0.3572
9,326,5,flow,0.093,0.0383,0.0036,0.9552,0.4896,0.3572
9,1215,6,slip,0.6301,0.2068,0.1303,0.9552,0.4501,0.3339
9,1215,6,heat,0.2172,0.0238,0.0052,0.9552,0.4501,0.3339
9,1215,6,transfer,0.2724,0.0298,0.0081,0.9552,0.4501,0.3339
9,571,7,slip,0.6301,0.0832,0.0524,0.9552,0.2857,0.2929
9,571,7,flow,0.093,0.0082,0.0008,0.9552,0.2857,0.2929
9,571,7,heat,0.2172,0.0478,0.0104,0.9552,0.2857,0.2929
9,571,7,transfer,0.2724,0.06,0.0163,0.9552,0.2857,0.2929
9,528,8,slip,0.6301,0.1697,0.1069,0.9552,0.3985,0.2829
9,528,8,flow,0.093,0.0083,0.0008,0.9552,0.3985,0.2829
9,102,9,flow,0.093,0.0148,0.0014,0.9552,0.4762,0.2754
9,102,9,intern,0.4943,0.1573,0.0777,0.9552,0.4762,0.2754
9,102,9,heat,0.2172,0.1037,0.0225,0.9552,0.4762,0.2754
9,102,9,transfer,0.2724,0.0867,0.0236,0.9552,0.4762,0.2754
9,45,10,paper,0.278,0.0212,0.0059,0.9552,0.3888,0.237
9,45,10,flow,0.093,0.0425,0.004,0.9552,0.3888,0.237
9,45,10,intern,0.4943,0.0752,0.0372,0.9552,0.3888,0.237
9,45,10,heat,0.2172,0.0661,0.0144,0.9552,0.3888,0.237
9,45,10,transfer,0.2724,0.0622,0.0169,0.9552,0.3888,0.237
9,45,10,studi,0.2525,0.0384,0.0097,0.9552,0.3888,0.237
10,493,1,enthalpi,0.3689,0.1341,0.0495,0.9471,0.333,0.3615
10,493,1,real,0.3748,0.0681,0.0255,0.9471,0.333,0.3615
10,493,1,rang,0.1547,0.0375,0.0058,0.9471,0.333,0.3615
10,493,1,wide,0.3312,0.0402,0.0133,0.9471,0.333,0.3615
10,493,1,gas,0.2339,0.0851,0.0199,0.9471,0.333,0.3615
10,302,2,properti,0.2535,0.0618,0.0157,0.9471,0.4403,0.3072
10,302,2,enthalpi,0.3689,0.09,0.0332,0.9471,0.4403,0.3072
10,302,2,air,0.2029,0.1732,0.0352,0.9471,0.4403,0.3072
10,302,2,rang,0.1547,0.0189,0.0029,0.9471,0.4403,0.3072
10,302,2,transport,0.4109,0.1002,0.0412,0.9471,0.4403,0.3072
10,1143,3,enthalpi,0.3689,0.1302,0.048,0.9471,0.4339,0.2797
10,1143,3,air,0.2029,0.0716,0.0145,0.9471,0.4339,0.2797
10,1143,3,real,0.3748,0.0882,0.033,0.9471,0.4339,0.2797
10,1143,3,gas,0.2339,0.0826,0.0193,0.9471,0.4339,0.2797
10,949,4,properti,0.2535,0.1267,0.0321,0.9471,0.4576,0.2598
10,949,4,densiti,0.2767,0.0692,0.0191,0.9471,0.4576,0.2598
10,949,4,enthalpi,0.3689,0.1383,0.051,0.9471,0.4576,0.2598
10,949,4,air,0.2029,0.0507,0.0103,0.9471,0.4576,0.2598
10,1199,5,properti,0.2535,0.0704,0.0178,0.9471,0.3604,0.2222
10,1199,5,air,0.2029,0.0564,0.0114,0.9471,0.3604,0.2222
10,1199,5,transport,0.4109,0.0856,0.0352,0.9471,0.3604,0.2222
10,1199,5,gas,0.2339,0.0487,0.0114,0.9471,0.3604,0.2222
10,1286,6,real,0.3748,0.0586,0.0219,0.9471,0.4662,0.1938
10,1286,6,rang,0.1547,0.0242,0.0037,0.9471,0.4662,0.1938
10,1286,6,wide,0.3312,0.0518,0.0171,0.9471,0.4662,0.1938
10,1286,6,gas,0.2339,0.1827,0.0427,0.9471,0.4662,0.1938
10,524,7,properti,0.2535,0.1207,0.0306,0.9471,0.7084,0.1885
10,524,7,air,0.2029,0.0483,0.0098,0.9471,0.7084,0.1885
10,524,7,rang,0.1547,0.0368,0.0057,0.9471,0.7084,0.1885
10,524,7,transport,0.4109,0.1957,0.0804,0.9471,0.7084,0.1885
10,1009,8,properti,0.2535,0.027,0.0068,0.9471,0.3761,0.1767
10,1009,8,air,0.2029,0.0432,0.0088,0.9471,0.3761,0.1767
10,1009,8,real,0.3748,0.0797,0.0299,0.9471,0.3761,0.1767
10,1009,8,gas,0.2339,0.0746,0.0175,0.9471,0.3761,0.1767
10,1274,9,densiti,0.2767,0.0196,0.0054,0.9471,0.3039,0.1766
10,1274,9,real,0.3748,0.0797,0.0299,0.9471,0.3039,0.1766
10,1274,9,gas,0.2339,0.0664,0.0155,0.9471,0.3039,0.1766
10,1098,10,enthalpi,0.3689,0.1921,0.0709,0.9471,0.4791,0.1751
10,1098,10,air,0.2029,0.0423,0.0086,0.9471,0.4791,0.1751
11,495,1,solut,0.1123,0.0405,0.0045,0.8319,0.434,0.5404
11,495,1,wave,0.1725,0.0933,0.0161,0.8319,0.434,0.5404
11,495,1,strong,0.3105,0.168,0.0522,0.8319,0.434,0.5404
11,495,1,blast,0.4124,0.2231,0.092,0.8319,0.434,0.5404
11,495,1,approxim,0.119,0.0429,0.0051,0.8319,0.434,0.5404
11,495,1,newtonian,0.3145,0.0567,0.0178,0.8319,0.434,0.5404
11,495,1,similar,0.2024,0.0365,0.0074,0.8319,0.434,0.5404
11,556,2,find,0.3407,0.0386,0.0132,0.8319,0.3299,0.3015
11,556,2,wave,0.1725,0.0587,0.0101,0.8319,0.3299,0.3015
11,556,2,blast,0.4124,0.1403,0.0579,0.8319,0.3299,0.3015
11,556,2,approxim,0.119,0.0135,0.0016,0.8319,0.3299,0.3015
11,738,3,find,0.3407,0.3407,0.1161,0.8319,0.6264,0.2427
11,738,3,analyt,0.2346,0.0335,0.0079,0.8319,0.6264,0.2427
11,738,3,problem,0.1333,0.019,0.0025,0.8319,0.6264,0.2427
11,654,4,solut,0.1123,0.0537,0.006,0.8319,0.4193,0.2194
11,654,4,wave,0.1725,0.055,0.0095,0.8319,0.4193,0.2194
11,654,4,blast,0.4124,0.1315,0.0542,0.8319,0.4193,0.2194
11,654,4,approxim,0.119,0.0569,0.0068,0.8319,0.4193,0.2194
11,1327,5,solut,0.1123,0.065,0.0073,0.8319,0.4159,0.206
11,1327,5,wave,0.1725,0.0499,0.0086,0.8319,0.4159,0.206
11,1327,5,blast,0.4124,0.1194,0.0492,0.8319,0.4159,0.206
11,1327,5,approxim,0.119,0.0517,0.0062,0.8319,0.4159,0.206
11,1356,6,wave,0.1725,0.0424,0.0073,0.8319,0.318,0.2011
11,1356,6,possibl,0.2007,0.0123,0.0025,0.8319,0.318,0.2011
11,1356,6,approxim,0.119,0.0073,0.0009,0.8319,0.318,0.2011
11,1356,6,newtonian,0.3145,0.1353,0.0426,0.8319,0.318,0.2011
11,1186,7,solut,0.1123,0.0174,0.002,0.8319,0.3672,0.1914
11,1186,7,wave,0.1725,0.0267,0.0046,0.8319,0.3672,0.1914
11,1186,7,approxim,0.119,0.0184,0.0022,0.8319,0.3672,0.1914
11,1186,7,newtonian,0.3145,0.0975,0.0307,0.8319,0.3672,0.1914
11,1186,7,similar,0.2024,0.0941,0.019,0.8319,0.3672,0.1914
11,472,8,find,0.3407,0.1292,0.044,0.8319,0.4797,0.1863
11,472,8,solut,0.1123,0.0213,0.0024,0.8319,0.4797,0.1863
11,472,8,wave,0.1725,0.0981,0.0169,0.8319,0.4797,0.1863
11,472,8,possibl,0.2007,0.0381,0.0076,0.8319,0.4797,0.1863
11,472,8,problem,0.1333,0.0253,0.0034,0.8319,0.4797,0.1863
11,557,9,wave,0.1725,0.0463,0.008,0.8319,0.3715,0.1796
11,557,9,blast,0.4124,0.1106,0.0456,0.8319,0.3715,0.1796
11,557,9,approxim,0.119,0.016,0.0019,0.8319,0.3715,0.1796
11,20,10,solut,0.1123,0.0114,0.0013,0.8319,0.4063,0.1652
11,20,10,newtonian,0.3145,0.1602,0.0504,0.8319,0.4063,0.1652
11,20,10,similar,0.2024,0.0206,0.0042,0.8319,0.4063,0.1652
12,941,1,effect,0.1191,0.0159,0.0019,1.0275,0.5614,0.4341
12,941,1,channel,0.5514,0.4411,0.2432,1.0275,0.5614,0.4341
12,941,1,flow,0.0814,0.0651,0.0053,1.0275,0.5614,0.4341
12,650,2,effect,0.1191,0.0489,0.0058,1.0275,0.5042,0.2876
12,650,2,machin,0.5311,0.1089,0.0579,1.0275,0.5042,0.2876
12,650,2,ground,0.4723,0.0969,0.0458,1.0275,0.5042,0.2876
12,650,2,aerodynam,0.2571,0.0527,0.0136,1.0275,0.5042,0.2876
12,650,2,perform,0.3562,0.0731,0.026,1.0275,0.5042,0.2876
12,624,3,effect,0.1191,0.0066,0.0008,1.0275,0.3701,0.2716
12,624,3,machin,0.5311,0.0293,0.0156,1.0275,0.3701,0.2716
12,624,3,ground,0.4723,0.1042,0.0492,1.0275,0.3701,0.2716
12,624,3,aerodynam,0.2571,0.0142,0.0036,1.0275,0.3701,0.2716
12,624,3,channel,0.5514,0.0304,0.0168,1.0275,0.3701,0.2716
12,624,3,flow,0.0814,0.018,0.0015,1.0275,0.3701,0.2716
12,624,3,calcul,0.1814,0.01,0.0018,1.0275,0.3701,0.2716
12,624,3,perform,0.3562,0.0393,0.014,1.0275,0.3701,0.2716
12,1221,4,effect,0.1191,0.0318,0.0038,1.0275,0.4891,0.2617
12,1221,4,channel,0.5514,0.2206,0.1216,1.0275,0.4891,0.2617
12,1221,4,flow,0.0814,0.0217,0.0018,1.0275,0.4891,0.2617
12,1221,4,calcul,0.1814,0.0242,0.0044,1.0275,0.4891,0.2617
12,270,5,effect,0.1191,0.0071,0.0008,1.0275,0.442,0.2486
12,270,5,channel,0.5514,0.1975,0.1089,1.0275,0.442,0.2486
12,270,5,flow,0.0814,0.0389,0.0032,1.0275,0.442,0.2486
12,1223,6,effect,0.1191,0.0298,0.0035,1.0275,0.5683,0.2477
12,1223,6,ground,0.4723,0.2952,0.1394,1.0275,0.5683,0.2477
12,1223,6,flow,0.0814,0.0203,0.0017,1.0275,0.5683,0.2477
12,966,7,effect,0.1191,0.027,0.0032,1.0275,0.3037,0.2394
12,966,7,machin,0.5311,0.0301,0.016,1.0275,0.3037,0.2394
12,966,7,channel,0.5514,0.0939,0.0517,1.0275,0.3037,0.2394
12,966,7,flow,0.0814,0.0231,0.0019,1.0275,0.3037,0.2394
12,966,7,calcul,0.1814,0.0103,0.0019,1.0275,0.3037,0.2394
12,631,8,ground,0.4723,0.2267,0.1071,1.0275,0.5139,0.2028
12,704,9,machin,0.5311,0.1052,0.0558,1.0275,0.2945,0.2027
12,704,9,aerodynam,0.2571,0.0102,0.0026,1.0275,0.2945,0.2027
12,704,9,flow,0.0814,0.0032,0.0003,1.0275,0.2945,0.2027
12,704,9,calcul,0.1814,0.0144,0.0026,1.0275,0.2945,0.2027
12,245,10,effect,0.1191,0.0318,0.0038,1.0275,0.4993,0.2006
12,245,10,ground,0.4723,0.2099,0.0991,1.0275,0.4993,0.2006
13,496,1,buzz,1.4488,0.21,0.3042,2.1138,0.4776,0.6036
13,496,1,transon,0.6202,0.1348,0.0836,2.1138,0.4776,0.6036
13,496,1,aileron,1.0094,0.2194,0.2215,2.1138,0.4776,0.6036
13,643,2,aileron,1.0094,0.3194,0.3224,2.1138,0.5575,0.2736
13,903,3,transon,0.6202,0.0504,0.0313,2.1138,0.3468,0.2381
13,903,3,aileron,1.0094,0.1231,0.1243,2.1138,0.3468,0.2381
13,903,3,mechan,0.6831,0.0278,0.019,2.1138,0.3468,0.2381
13,199,4,aileron,1.0094,0.2163,0.2183,2.1138,0.4445,0.2324
13,313,5,transon,0.6202,0.1824,0.1131,2.1138,0.5683,0.1552
13,313,5,basic,0.7061,0.1038,0.0733,2.1138,0.5683,0.1552
13,660,6,basic,0.7061,0.1545,0.1091,2.1138,0.3502,0.1474
13,503,7,transon,0.6202,0.2034,0.1261,2.1138,0.4079,0.1463
13,440,8,transon,0.6202,0.1604,0.0995,2.1138,0.4862,0.1386
13,440,8,basic,0.7061,0.0609,0.043,2.1138,0.4862,0.1386
13,38,9,transon,0.6202,0.1292,0.0801,2.1138,0.4764,0.1278
13,38,9,mechan,0.6831,0.0712,0.0486,2.1138,0.4764,0.1278
13,1268,10,mechan,0.6831,0.15,0.1024,2.1138,0.3872,0.1251
14,64,1,wave,0.3794,0.2681,0.1017,1.1177,0.5267,0.5132
14,64,1,shock,0.3527,0.115,0.0406,1.1177,0.5267,0.5132
14,64,1,sound,0.7267,0.1975,0.1435,1.1177,0.5267,0.5132
14,64,1,interact,0.5489,0.0298,0.0164,1.1177,0.5267,0.5132
14,170,2,wave,0.3794,0.0283,0.0107,1.1177,0.3705,0.4008
14,170,2,shock,0.3527,0.1053,0.0371,1.1177,0.3705,0.4008
14,170,2,paper,0.3892,0.0145,0.0057,1.1177,0.3705,0.4008
14,170,2,interact,0.5489,0.2048,0.1124,1.1177,0.3705,0.4008
14,132,3,wave,0.3794,0.1301,0.0494,1.1177,0.3825,0.3584
14,132,3,shock,0.3527,0.0806,0.0284,1.1177,0.3825,0.3584
14,132,3,sound,0.7267,0.1038,0.0754,1.1177,0.3825,0.3584
14,1364,4,wave,0.3794,0.0508,0.0193,1.1177,0.3308,0.3543
14,1364,4,shock,0.3527,0.126,0.0444,1.1177,0.3308,0.3543
14,1364,4,interact,0.5489,0.1225,0.0672,1.1177,0.3308,0.3543
14,608,5,wave,0.3794,0.0237,0.009,1.1177,0.376,0.3355
14,608,5,sound,0.7267,0.1817,0.132,1.1177,0.376,0.3355
14,335,6,wave,0.3794,0.1355,0.0514,1.1177,0.4075,0.3285
14,335,6,shock,0.3527,0.126,0.0444,1.1177,0.4075,0.3285
14,335,6,interact,0.5489,0.098,0.0538,1.1177,0.4075,0.3285
14,256,7,wave,0.3794,0.11,0.0417,1.1177,0.391,0.3279
14,256,7,shock,0.3527,0.1022,0.0361,1.1177,0.391,0.3279
14,256,7,interact,0.5489,0.1193,0.0655,1.1177,0.391,0.3279
14,345,8,wave,0.3794,0.0441,0.0167,1.1177,0.3522,0.3124
14,345,8,shock,0.3527,0.1025,0.0362,1.1177,0.3522,0.3124
14,345,8,interact,0.5489,0.1276,0.0701,1.1177,0.3522,0.3124
14,402,9,wave,0.3794,0.153,0.058,1.1177,0.5349,0.3067
14,402,9,shock,0.3527,0.1138,0.0401,1.1177,0.5349,0.3067
14,402,9,sound,0.7267,0.1172,0.0852,1.1177,0.5349,0.3067
14,798,10,wave,0.3794,0.0278,0.0106,1.1177,0.2389,0.293
14,798,10,shock,0.3527,0.0414,0.0146,1.1177,0.2389,0.293
14,798,10,paper,0.3892,0.0228,0.0089,1.1177,0.2389,0.293
14,798,10,interact,0.5489,0.0805,0.0442,1.1177,0.2389,0.293
15,462,1,materi,1.5051,0.1026,0.1544,2.4386,0.4089,0.341
15,462,1,photoelast,1.8111,0.0823,0.1491,2.4386,0.4089,0.341
15,462,1,properti,0.6337,0.0576,0.0365,2.4386,0.4089,0.341
15,1097,2,materi,1.5051,0.1473,0.2218,2.4386,0.4408,0.2063
15,761,3,materi,1.5051,0.1843,0.2774,2.4386,0.5535,0.2055
15,866,4,materi,1.5051,0.1348,0.2029,2.4386,0.469,0.1774
15,1117,5,materi,1.5051,0.1101,0.1657,2.4386,0.4025,0.1689
15,1025,6,materi,1.5051,0.1125,0.1694,2.4386,0.5028,0.1626
15,1025,6,properti,0.6337,0.0474,0.03,2.4386,0.5028,0.1626
15,463,7,materi,1.5051,0.0956,0.1438,2.4386,0.5745,0.1573
15,463,7,properti,0.6337,0.1207,0.0765,2.4386,0.5745,0.1573
15,553,8,materi,1.5051,0.1229,0.1849,2.4386,0.4828,0.1571
15,1099,9,materi,1.5051,0.14,0.2107,2.4386,0.6491,0.1567
15,1099,9,properti,0.6337,0.0589,0.0374,2.4386,0.6491,0.1567
15,1096,10,materi,1.5051,0.1704,0.2564,2.4386,0.7073,0.1487
16,498,1,comput,0.2693,0.0282,0.0076,0.9532,0.3703,0.4048
16,498,1,bodi,0.1738,0.1273,0.0221,0.9532,0.3703,0.4048
16,498,1,potenti,0.3538,0.074,0.0262,0.9532,0.3703,0.4048
16,498,1,electron,0.4778,0.05,0.0239,0.9532,0.3703,0.4048
16,498,1,flow,0.0724,0.0454,0.0033,0.9532,0.3703,0.4048
16,498,1,revolut,0.3223,0.1349,0.0435,0.9532,0.3703,0.4048
16,498,1,calcul,0.1612,0.1012,0.0163,0.9532,0.3703,0.4048
16,106,2,bodi,0.1738,0.1268,0.022,0.9532,0.5594,0.3103
16,106,2,potenti,0.3538,0.1721,0.0609,0.9532,0.5594,0.3103
16,106,2,transvers,0.3482,0.0847,0.0295,0.9532,0.5594,0.3103
16,106,2,flow,0.0724,0.0352,0.0025,0.9532,0.5594,0.3103
16,106,2,revolut,0.3223,0.1568,0.0505,0.9532,0.5594,0.3103
16,1328,3,comput,0.2693,0.037,0.01,0.9532,0.4012,0.2665
16,1328,3,bodi,0.1738,0.0597,0.0104,0.9532,0.4012,0.2665
16,1328,3,effici,0.4429,0.1826,0.0809,0.9532,0.4012,0.2665
16,1328,3,flow,0.0724,0.0099,0.0007,0.9532,0.4012,0.2665
16,231,4,comput,0.2693,0.0782,0.0211,0.9532,0.3786,0.2244
16,231,4,bodi,0.1738,0.0757,0.0132,0.9532,0.3786,0.2244
16,231,4,flow,0.0724,0.021,0.0015,0.9532,0.3786,0.2244
16,231,4,revolut,0.3223,0.0936,0.0302,0.9532,0.3786,0.2244
16,231,4,calcul,0.1612,0.0936,0.0151,0.9532,0.3786,0.2244
16,248,5,comput,0.2693,0.0683,0.0184,0.9532,0.3506,0.2214
16,248,5,bodi,0.1738,0.0661,0.0115,0.9532,0.3506,0.2214
16,248,5,flow,0.0724,0.0183,0.0013,0.9532,0.3506,0.2214
16,248,5,revolut,0.3223,0.1226,0.0395,0.9532,0.3506,0.2214
16,248,5,calcul,0.1612,0.0204,0.0033,0.9532,0.3506,0.2214
16,1255,6,bodi,0.1738,0.0832,0.0145,0.9532,0.4226,0.2138
16,1255,6,potenti,0.3538,0.0677,0.024,0.9532,0.4226,0.2138
16,1255,6,electron,0.4778,0.0915,0.0437,0.9532,0.4226,0.2138
16,1255,6,flow,0.0724,0.0208,0.0015,0.9532,0.4226,0.2138
16,1255,6,calcul,0.1612,0.0154,0.0025,0.9532,0.4226,0.2138
16,494,7,bodi,0.1738,0.0505,0.0088,0.9532,0.3544,0.2061
16,494,7,transvers,0.3482,0.1011,0.0352,0.9532,0.3544,0.2061
16,494,7,flow,0.0724,0.042,0.003,0.9532,0.3544,0.2061
16,494,7,revolut,0.3223,0.0624,0.0201,0.9532,0.3544,0.2061
16,494,7,calcul,0.1612,0.0156,0.0025,0.9532,0.3544,0.2061
16,814,8,bodi,0.1738,0.0126,0.0022,0.9532,0.315,0.2
16,814,8,potenti,0.3538,0.1284,0.0454,0.9532,0.315,0.2
16,814,8,flow,0.0724,0.0158,0.0011,0.9532,0.315,0.2
16,814,8,revolut,0.3223,0.0234,0.0075,0.9532,0.315,0.2
16,814,8,calcul,0.1612,0.0234,0.0038,0.9532,0.315,0.2
16,1301,9,bodi,0.1738,0.0841,0.0146,0.9532,0.3324,0.1873
16,1301,9,flow,0.0724,0.028,0.002,0.9532,0.3324,0.1873
16,1301,9,revolut,0.3223,0.1247,0.0402,0.9532,0.3324,0.1873
16,1301,9,calcul,0.1612,0.0156,0.0025,0.9532,0.3324,0.1873
16,1112,10,comput,0.2693,0.0307,0.0083,0.9532,0.4122,0.1794
16,1112,10,bodi,0.1738,0.198,0.0344,0.9532,0.4122,0.1794
16,1112,10,flow,0.0724,0.0165,0.0012,0.9532,0.4122,0.1794
16,1112,10,revolut,0.3223,0.0734,0.0237,0.9532,0.4122,0.1794
16,1112,10,calcul,0.1612,0.0184,0.003,0.9532,0.4122,0.1794
17,106,1,potenti,0.2653,0.1721,0.0457,0.6507,0.5594,0.341
17,106,1,bodi,0.1303,0.1268,0.0165,0.6507,0.5594,0.341
17,106,1,transvers,0.2611,0.0847,0.0221,0.6507,0.5594,0.341
17,106,1,flow,0.0543,0.0352,0.0019,0.6507,0.5594,0.341
17,106,1,revolut,0.2417,0.1568,0.0379,0.6507,0.5594,0.341
17,1281,2,two,0.0703,0.013,0.0009,0.6507,0.2808,0.3058
17,1281,2,dimension,0.296,0.1093,0.0324,0.6507,0.2808,0.3058
17,1281,2,three,0.1233,0.0683,0.0084,0.6507,0.2808,0.3058
17,1281,2,bodi,0.1303,0.012,0.0016,0.6507,0.2808,0.3058
17,1281,2,transvers,0.2611,0.0241,0.0063,0.6507,0.2808,0.3058
17,1281,2,flow,0.0543,0.015,0.0008,0.6507,0.2808,0.3058
17,1281,2,problem,0.2444,0.0226,0.0055,0.6507,0.2808,0.3058
17,1301,3,two,0.0703,0.0363,0.0026,0.6507,0.3324,0.3051
17,1301,3,dimension,0.296,0.0573,0.017,0.6507,0.3324,0.3051
17,1301,3,bodi,0.1303,0.0841,0.011,0.6507,0.3324,0.3051
17,1301,3,flow,0.0543,0.028,0.0015,0.6507,0.3324,0.3051
17,1301,3,revolut,0.2417,0.1247,0.0302,0.6507,0.3324,0.3051
17,1301,3,problem,0.2444,0.0158,0.0039,0.6507,0.3324,0.3051
17,498,4,potenti,0.2653,0.074,0.0196,0.6507,0.3703,0.2959
17,498,4,bodi,0.1303,0.1273,0.0166,0.6507,0.3703,0.2959
17,498,4,flow,0.0543,0.0454,0.0025,0.6507,0.3703,0.2959
17,498,4,revolut,0.2417,0.1349,0.0326,0.6507,0.3703,0.2959
17,700,5,two,0.0703,0.0603,0.0042,0.6507,0.3723,0.2561
17,700,5,dimension,0.296,0.1015,0.03,0.6507,0.3723,0.2561
17,700,5,three,0.1233,0.0423,0.0052,0.6507,0.3723,0.2561
17,700,5,flow,0.0543,0.0093,0.0005,0.6507,0.3723,0.2561
17,700,5,problem,0.2444,0.0629,0.0154,0.6507,0.3723,0.2561
17,700,5,reduc,0.1974,0.0338,0.0067,0.6507,0.3723,0.2561
17,1108,6,dimension,0.296,0.024,0.0071,0.6507,0.3174,0.2476
17,1108,6,three,0.1233,0.02,0.0025,0.6507,0.3174,0.2476
17,1108,6,bodi,0.1303,0.0528,0.0069,0.6507,0.3174,0.2476
17,1108,6,flow,0.0543,0.022,0.0012,0.6507,0.3174,0.2476
17,1108,6,revolut,0.2417,0.0392,0.0095,0.6507,0.3174,0.2476
17,1108,6,problem,0.2444,0.0595,0.0145,0.6507,0.3174,0.2476
17,1108,6,reduc,0.1974,0.048,0.0095,0.6507,0.3174,0.2476
17,494,7,bodi,0.1303,0.0505,0.0066,0.6507,0.3544,0.2182
17,494,7,transvers,0.2611,0.1011,0.0264,0.6507,0.3544,0.2182
17,494,7,flow,0.0543,0.042,0.0023,0.6507,0.3544,0.2182
17,494,7,revolut,0.2417,0.0624,0.0151,0.6507,0.3544,0.2182
17,445,8,two,0.0703,0.0422,0.003,0.6507,0.5123,0.2159
17,445,8,dimension,0.296,0.148,0.0438,0.6507,0.5123,0.2159
17,445,8,three,0.1233,0.0493,0.0061,0.6507,0.5123,0.2159
17,445,8,flow,0.0543,0.0217,0.0012,0.6507,0.5123,0.2159
17,445,8,problem,0.2444,0.0733,0.0179,0.6507,0.5123,0.2159
17,336,9,dimension,0.296,0.0362,0.0107,0.6507,0.4161,0.2109
17,336,9,three,0.1233,0.0302,0.0037,0.6507,0.4161,0.2109
17,336,9,bodi,0.1303,0.0319,0.0042,0.6507,0.4161,0.2109
17,336,9,revolut,0.2417,0.0592,0.0143,0.6507,0.4161,0.2109
17,336,9,problem,0.2444,0.0599,0.0146,0.6507,0.4161,0.2109
17,336,9,reduc,0.1974,0.0483,0.0095,0.6507,0.4161,0.2109
17,814,10,two,0.0703,0.0068,0.0005,0.6507,0.315,0.2083
17,814,10,potenti,0.2653,0.1284,0.0341,0.6507,0.315,0.2083
17,814,10,bodi,0.1303,0.0126,0.0016,0.6507,0.315,0.2083
17,814,10,flow,0.0543,0.0158,0.0009,0.6507,0.315,0.2083
17,814,10,revolut,0.2417,0.0234,0.0057,0.6507,0.315,0.2083
18,248,1,attack,0.3135,0.0706,0.0221,0.724,0.3506,0.4001
18,248,1,bodi,0.1955,0.0661,0.0129,0.724,0.3506,0.4001
18,248,1,pressur,0.1163,0.0262,0.003,0.724,0.3506,0.4001
18,248,1,revolut,0.3626,0.1226,0.0444,0.724,0.3506,0.4001
18,248,1,distribut,0.1694,0.0382,0.0065,0.724,0.3506,0.4001
18,248,1,angl,0.236,0.0532,0.0125,0.724,0.3506,0.4001
18,492,2,attack,0.3135,0.2951,0.0925,0.724,0.6177,0.3877
18,492,2,bodi,0.1955,0.046,0.009,0.724,0.6177,0.3877
18,492,2,pressur,0.1163,0.1095,0.0127,0.724,0.6177,0.3877
18,492,2,distribut,0.1694,0.0399,0.0068,0.724,0.6177,0.3877
18,492,2,angl,0.236,0.2221,0.0524,0.724,0.6177,0.3877
18,498,3,attack,0.3135,0.0292,0.0091,0.724,0.3703,0.3689
18,498,3,bodi,0.1955,0.1273,0.0249,0.724,0.3703,0.3689
18,498,3,experiment,0.1773,0.0165,0.0029,0.724,0.3703,0.3689
18,498,3,pressur,0.1163,0.0216,0.0025,0.724,0.3703,0.3689
18,498,3,revolut,0.3626,0.1349,0.0489,0.724,0.3703,0.3689
18,498,3,distribut,0.1694,0.0315,0.0053,0.724,0.3703,0.3689
18,498,3,angl,0.236,0.0219,0.0052,0.724,0.3703,0.3689
18,197,4,attack,0.3135,0.0432,0.0136,0.724,0.2669,0.3384
18,197,4,bodi,0.1955,0.0539,0.0105,0.724,0.2669,0.3384
18,197,4,experiment,0.1773,0.0163,0.0029,0.724,0.2669,0.3384
18,197,4,pressur,0.1163,0.0374,0.0044,0.724,0.2669,0.3384
18,197,4,revolut,0.3626,0.0333,0.0121,0.724,0.2669,0.3384
18,197,4,distribut,0.1694,0.0389,0.0066,0.724,0.2669,0.3384
18,197,4,angl,0.236,0.0651,0.0154,0.724,0.2669,0.3384
18,354,5,attack,0.3135,0.1303,0.0408,0.724,0.3698,0.2944
18,354,5,experiment,0.1773,0.0184,0.0033,0.724,0.3698,0.2944
18,354,5,pressur,0.1163,0.0242,0.0028,0.724,0.3698,0.2944
18,354,5,distribut,0.1694,0.0176,0.003,0.724,0.3698,0.2944
18,354,5,angl,0.236,0.1226,0.0289,0.724,0.3698,0.2944
18,1231,6,attack,0.3135,0.073,0.0229,0.724,0.325,0.2756
18,1231,6,bodi,0.1955,0.0304,0.0059,0.724,0.325,0.2756
18,1231,6,experiment,0.1773,0.0138,0.0024,0.724,0.325,0.2756
18,1231,6,pressur,0.1163,0.0452,0.0053,0.724,0.325,0.2756
18,1231,6,distribut,0.1694,0.0395,0.0067,0.724,0.325,0.2756
18,1231,6,angl,0.236,0.0916,0.0216,0.724,0.325,0.2756
18,947,7,attack,0.3135,0.0984,0.0308,0.724,0.3164,0.2751
18,947,7,bodi,0.1955,0.0153,0.003,0.724,0.3164,0.2751
18,947,7,revolut,0.3626,0.0142,0.0052,0.724,0.3164,0.2751
18,947,7,angl,0.236,0.1018,0.024,0.724,0.3164,0.2751
18,122,8,attack,0.3135,0.0754,0.0236,0.724,0.3288,0.2718
18,122,8,bodi,0.1955,0.0941,0.0184,0.724,0.3288,0.2718
18,122,8,avail,0.3562,0.0214,0.0076,0.724,0.3288,0.2718
18,122,8,pressur,0.1163,0.014,0.0016,0.724,0.3288,0.2718
18,122,8,angl,0.236,0.0568,0.0134,0.724,0.3288,0.2718
