Query_ID,Doc_ID,Rank,Doc_Length,Term,TF(f),IDF_BM25,Numerator,Denominator,Term_BM25_Score
8,248,9,71,approxim,1,1.3087,3.0,2.6914,1.4588
8,248,9,71,bodi,3,1.5631,9.0,4.6914,2.9986
8,248,9,71,pressur,2,0.9305,6.0,3.6914,1.5124
8,248,9,71,angl,2,1.886,6.0,3.6914,3.0655
8,248,9,71,attack,2,2.5044,6.0,3.6914,4.0706
8,1082,10,154,method,2,1.1235,6.0,4.7334,1.4242
8,1082,10,154,dash,2,4.8936,6.0,4.7334,6.203
8,1082,10,154,approxim,1,1.3087,3.0,3.7334,1.0516
8,1082,10,154,dash,2,4.8936,6.0,4.7334,6.203
8,1082,10,154,pressur,3,0.9305,9.0,5.7334,1.4606
9,45,1,92,paper,1,1.9441,3.0,2.955,1.9737
9,45,1,92,intern,2,3.4495,6.0,3.955,5.233
9,45,1,92,flow,6,0.6512,18.0,7.955,1.4735
9,45,1,92,heat,4,1.5197,12.0,5.955,3.0624
9,45,1,92,transfer,3,1.905,9.0,4.955,3.4601
9,45,1,92,studi,2,1.7664,6.0,3.955,2.6797
9,550,2,73,slip,3,4.3827,9.0,4.7165,8.3631
9,550,2,73,flow,5,0.6512,15.0,6.7165,1.4544
9,550,2,73,heat,3,1.5197,9.0,4.7165,2.8999
9,550,2,73,transfer,2,1.905,6.0,3.7165,3.0755
9,550,2,73,studi,1,1.7664,3.0,2.7165,1.9507
9,21,3,34,slip,2,4.3827,6.0,3.2269,8.1492
9,21,3,34,flow,1,0.6512,3.0,2.2269,0.8773
9,21,3,34,heat,2,1.5197,6.0,3.2269,2.8258
9,21,3,34,transfer,2,1.905,6.0,3.2269,3.5421
9,306,4,93,slip,3,4.3827,9.0,4.9676,7.9404
9,306,4,93,flow,6,0.6512,18.0,7.9676,1.4712
9,306,4,93,heat,2,1.5197,6.0,3.9676,2.2982
9,306,4,93,transfer,2,1.905,6.0,3.9676,2.8808
9,22,5,63,slip,4,4.3827,12.0,5.5909,9.4068
9,22,5,63,flow,2,0.6512,6.0,3.5909,1.0881
9,22,5,63,heat,1,1.5197,3.0,2.5909,1.7597
9,22,5,63,transfer,1,1.905,3.0,2.5909,2.2058
9,571,6,159,slip,3,4.3827,9.0,5.7962,6.8053
9,571,6,159,flow,2,0.6512,6.0,4.7962,0.8147
9,571,6,159,heat,5,1.5197,15.0,7.7962,2.924
9,571,6,159,transfer,5,1.905,15.0,7.7962,3.6653
9,102,7,44,intern,2,3.4495,6.0,3.3524,6.1737
9,102,7,44,flow,1,0.6512,3.0,2.3524,0.8305
9,102,7,44,heat,3,1.5197,9.0,4.3524,3.1425
9,102,7,44,transfer,2,1.905,6.0,3.3524,3.4095
9,1215,8,64,slip,3,4.3827,9.0,4.6035,8.5684
9,1215,8,64,heat,1,1.5197,3.0,2.6035,1.7512
9,1215,8,64,transfer,1,1.905,3.0,2.6035,2.1951
9,270,9,134,paper,2,1.9441,6.0,4.4823,2.6024
9,270,9,134,flow,8,0.6512,24.0,10.4823,1.491
9,270,9,134,heat,2,1.5197,6.0,4.4823,2.0343
9,270,9,134,transfer,2,1.905,6.0,4.4823,2.55
9,270,9,134,studi,4,1.7664,12.0,6.4823,3.2699
9,549,10,42,paper,1,1.9441,3.0,2.3273,2.5061
9,549,10,42,flow,2,0.6512,6.0,3.3273,1.1743
9,549,10,42,heat,1,1.5197,3.0,2.3273,1.959
9,549,10,42,transfer,1,1.905,3.0,2.3273,2.4556
9,549,10,42,studi,2,1.7664,6.0,3.3273,3.1853
10,493,1,165,real,3,3.7334,9.0,5.8715,5.7226
10,493,1,165,gas,6,2.336,18.0,8.8715,4.7396
10,493,1,165,wide,2,3.3034,6.0,4.8715,4.0686
10,493,1,165,rang,4,1.5462,12.0,6.8715,2.7001
10,493,1,165,enthalpi,6,3.6754,18.0,8.8715,7.4573
10,302,2,82,transport,2,4.0879,6.0,3.8295,6.4049
10,302,2,82,properti,2,2.5309,6.0,3.8295,3.9654
10,302,2,82,air,7,2.0273,21.0,8.8295,4.8217
10,302,2,82,rang,1,1.5462,3.0,2.8295,1.6393
10,302,2,82,enthalpi,2,3.6754,6.0,3.8295,5.7586
10,1143,3,85,real,2,3.7334,6.0,3.8672,5.7925
10,1143,3,85,gas,3,2.336,9.0,4.8672,4.3195
10,1143,3,85,air,3,2.0273,9.0,4.8672,3.7487
10,1143,3,85,enthalpi,3,3.6754,9.0,4.8672,6.7963
10,949,4,80,properti,4,2.5309,12.0,5.8044,5.2324
10,949,4,80,air,2,2.0273,6.0,3.8044,3.1973
10,949,4,80,enthalpi,3,3.6754,9.0,4.8044,6.8851
10,949,4,80,densiti,2,2.7619,6.0,3.8044,4.3559
10,1199,5,144,gas,3,2.336,9.0,5.6079,3.749
10,1199,5,144,transport,3,4.0879,9.0,5.6079,6.5607
10,1199,5,144,properti,4,2.5309,12.0,6.6079,4.5962
10,1199,5,144,air,4,2.0273,12.0,6.6079,3.6816
10,524,6,42,transport,2,4.0879,6.0,3.3273,7.3716
10,524,6,42,properti,2,2.5309,6.0,3.3273,4.5639
10,524,6,42,air,1,2.0273,3.0,2.3273,2.6133
10,524,6,42,rang,1,1.5462,3.0,2.3273,1.9931
10,691,7,79,transport,2,4.0879,6.0,3.7918,6.4686
10,691,7,79,properti,4,2.5309,12.0,5.7918,5.2438
10,691,7,79,air,4,2.0273,12.0,5.7918,4.2003
10,1010,8,92,properti,3,2.5309,9.0,4.955,4.597
10,1010,8,92,air,2,2.0273,6.0,3.955,3.0755
10,1010,8,92,rang,1,1.5462,3.0,2.955,1.5697
10,1010,8,92,enthalpi,1,3.6754,3.0,2.955,3.7313
10,1010,8,92,densiti,1,2.7619,3.0,2.955,2.804
10,1009,9,94,real,2,3.7334,6.0,3.9801,5.628
10,1009,9,94,gas,3,2.336,9.0,4.9801,4.2215
10,1009,9,94,properti,1,2.5309,3.0,2.9801,2.5478
10,1009,9,94,air,2,2.0273,6.0,3.9801,3.0561
10,1286,10,64,real,1,3.7334,3.0,2.6035,4.302
10,1286,10,64,gas,5,2.336,15.0,6.6035,5.3062
10,1286,10,64,wide,1,3.3034,3.0,2.6035,3.8064
10,1286,10,64,rang,1,1.5462,3.0,2.6035,1.7816
11,495,1,61,similar,1,2.2244,3.0,2.5658,2.6007
11,495,1,61,solut,2,1.2349,6.0,3.5658,2.0779
11,495,1,61,strong,3,3.4055,9.0,4.5658,6.7128
11,495,1,61,blast,3,4.5041,9.0,4.5658,8.8783
11,495,1,61,wave,3,1.8955,9.0,4.5658,3.7362
11,495,1,61,newtonian,1,3.4495,3.0,2.5658,4.0331
11,495,1,61,approxim,2,1.3087,6.0,3.5658,2.2021
11,556,2,97,find,1,3.7334,3.0,3.0178,3.7114
11,556,2,97,blast,3,4.5041,9.0,5.0178,8.0786
11,556,2,97,wave,3,1.8955,9.0,5.0178,3.3997
11,556,2,97,approxim,1,1.3087,3.0,3.0178,1.301
11,472,3,58,possibl,1,2.2047,3.0,2.5282,2.6162
11,472,3,58,find,2,3.7334,6.0,3.5282,6.349
11,472,3,58,solut,1,1.2349,3.0,2.5282,1.4654
11,472,3,58,wave,3,1.8955,9.0,4.5282,3.7673
11,472,3,58,problem,1,1.4657,3.0,2.5282,1.7393
11,654,4,69,solut,3,1.2349,9.0,4.6663,2.3818
11,654,4,69,blast,2,4.5041,6.0,3.6663,7.3711
11,654,4,69,wave,2,1.8955,6.0,3.6663,3.102
11,654,4,69,approxim,3,1.3087,9.0,4.6663,2.5242
11,1327,5,76,solut,4,1.2349,12.0,5.7542,2.5753
11,1327,5,76,blast,2,4.5041,6.0,3.7542,7.1986
11,1327,5,76,wave,2,1.8955,6.0,3.7542,3.0294
11,1327,5,76,approxim,3,1.3087,9.0,4.7542,2.4775
11,72,6,165,analyt,2,2.5768,6.0,4.8715,3.1737
11,72,6,165,similar,1,2.2244,3.0,3.8715,1.7236
11,72,6,165,solut,2,1.2349,6.0,4.8715,1.521
11,72,6,165,strong,1,3.4055,3.0,3.8715,2.6389
11,72,6,165,wave,8,1.8955,24.0,10.8715,4.1844
11,72,6,165,problem,2,1.4657,6.0,4.8715,1.8053
11,28,7,84,analyt,1,2.5768,3.0,2.8546,2.708
11,28,7,84,similar,1,2.2244,3.0,2.8546,2.3377
11,28,7,84,solut,8,1.2349,24.0,9.8546,3.0075
11,28,7,84,problem,1,1.4657,3.0,2.8546,1.5404
11,28,7,84,newtonian,2,3.4495,6.0,3.8546,5.3694
11,1186,8,71,similar,3,2.2244,9.0,4.6914,4.2672
11,1186,8,71,solut,1,1.2349,3.0,2.6914,1.3765
11,1186,8,71,wave,1,1.8955,3.0,2.6914,2.1128
11,1186,8,71,newtonian,2,3.4495,6.0,3.6914,5.6068
11,1186,8,71,approxim,1,1.3087,3.0,2.6914,1.4588
11,305,9,93,similar,2,2.2244,6.0,3.9676,3.3638
11,305,9,93,solut,4,1.2349,12.0,5.9676,2.4832
11,305,9,93,strong,2,3.4055,6.0,3.9676,5.15
11,305,9,93,problem,1,1.4657,3.0,2.9676,1.4817
11,305,9,93,approxim,1,1.3087,3.0,2.9676,1.323
11,1280,10,139,possibl,1,2.2047,3.0,3.5451,1.8657
11,1280,10,139,find,2,3.7334,6.0,4.5451,4.9285
11,1280,10,139,similar,1,2.2244,3.0,3.5451,1.8823
11,1280,10,139,solut,2,1.2349,6.0,4.5451,1.6302
11,1280,10,139,problem,3,1.4657,9.0,5.5451,2.379
11,1280,10,139,approxim,1,1.3087,3.0,3.5451,1.1075
12,624,1,145,aerodynam,1,2.0548,3.0,3.6204,1.7026
12,624,1,145,perform,2,2.8443,6.0,4.6204,3.6936
12,624,1,145,channel,1,4.3827,3.0,3.6204,3.6317
12,624,1,145,flow,4,0.6512,12.0,6.6204,1.1804
12,624,1,145,ground,4,3.7637,12.0,6.6204,6.822
12,624,1,145,effect,1,0.9524,3.0,3.6204,0.7892
12,624,1,145,machin,1,4.2245,3.0,3.6204,3.5006
12,624,1,145,calcul,1,1.4504,3.0,3.6204,1.2018
12,650,2,39,aerodynam,1,2.0548,3.0,2.2896,2.6923
12,650,2,39,perform,1,2.8443,3.0,2.2896,3.7268
12,650,2,39,ground,1,3.7637,3.0,2.2896,4.9314
12,650,2,39,effect,2,0.9524,6.0,3.2896,1.7372
12,650,2,39,machin,1,4.2245,3.0,2.2896,5.5352
12,649,3,134,ground,3,3.7637,9.0,5.4823,6.1786
12,649,3,134,effect,3,0.9524,9.0,5.4823,1.5636
12,649,3,134,machin,4,4.2245,12.0,6.4823,7.8204
12,966,4,141,channel,3,4.3827,9.0,5.5702,7.0814
12,966,4,141,flow,5,0.6512,15.0,7.5702,1.2903
12,966,4,141,effect,4,0.9524,12.0,6.5702,1.7396
12,966,4,141,machin,1,4.2245,3.0,3.5702,3.5498
12,966,4,141,calcul,1,1.4504,3.0,3.5702,1.2188
12,506,5,67,perform,1,2.8443,3.0,2.6412,3.2308
12,506,5,67,ground,1,3.7637,3.0,2.6412,4.275
12,506,5,67,effect,1,0.9524,3.0,2.6412,1.0818
12,506,5,67,machin,1,4.2245,3.0,2.6412,4.7985
12,941,6,60,channel,6,4.3827,18.0,7.5533,10.4444
12,941,6,60,flow,6,0.6512,18.0,7.5533,1.5519
12,941,6,60,effect,1,0.9524,3.0,2.5533,1.1191
12,1221,7,60,channel,3,4.3827,9.0,4.5533,8.6629
12,1221,7,60,flow,2,0.6512,6.0,3.5533,1.0996
12,1221,7,60,effect,2,0.9524,6.0,3.5533,1.6083
12,1221,7,60,calcul,1,1.4504,3.0,2.5533,1.7042
12,1232,8,65,flow,4,0.6512,12.0,5.6161,1.3915
12,1232,8,65,ground,1,3.7637,3.0,2.6161,4.3161
12,1232,8,65,effect,2,0.9524,6.0,3.6161,1.5804
12,1232,8,65,machin,1,4.2245,3.0,2.6161,4.8445
12,1164,9,143,aerodynam,2,2.0548,6.0,4.5953,2.6829
12,1164,9,143,flow,1,0.6512,3.0,3.5953,0.5434
12,1164,9,143,ground,5,3.7637,15.0,7.5953,7.4329
12,1164,9,143,effect,2,0.9524,6.0,4.5953,1.2436
12,270,10,134,channel,6,4.3827,18.0,8.4823,9.3004
12,270,10,134,flow,8,0.6512,24.0,10.4823,1.491
12,270,10,134,effect,1,0.9524,3.0,3.4823,0.8205
13,496,1,69,transon,3,3.0939,9.0,4.6663,5.9673
13,496,1,69,aileron,3,4.9936,9.0,4.6663,9.6314
13,496,1,69,buzz,2,6.8395,6.0,3.6663,11.1931
13,903,2,123,mechan,1,3.4055,3.0,3.3442,3.055
13,903,2,123,transon,2,3.0939,6.0,4.3442,4.2731
13,903,2,123,aileron,3,4.9936,9.0,5.3442,8.4096
13,520,3,135,basic,1,3.5192,3.0,3.4949,3.0209
13,520,3,135,mechan,1,3.4055,3.0,3.4949,2.9233
13,520,3,135,aileron,2,4.9936,6.0,4.4949,6.6658
13,643,4,79,aileron,5,4.9936,15.0,6.7918,11.0287
13,199,5,210,aileron,9,4.9936,27.0,12.4365,10.8414
13,313,6,34,basic,1,3.5192,3.0,2.2269,4.7411
13,313,6,34,transon,2,3.0939,6.0,3.2269,5.7528
13,440,7,58,basic,1,3.5192,3.0,2.5282,4.176
13,440,7,58,transon,3,3.0939,9.0,4.5282,6.1493
13,38,8,48,mechan,1,3.4055,3.0,2.4026,4.2522
13,38,8,48,transon,2,3.0939,6.0,3.4026,5.4556
13,880,9,37,basic,1,3.5192,3.0,2.2645,4.6622
13,880,9,37,transon,1,3.0939,3.0,2.2645,4.0987
13,660,10,160,basic,7,3.5192,21.0,9.8088,7.5345
14,64,1,92,shock,6,1.7622,18.0,7.955,3.9874
14,64,1,92,sound,5,3.6206,15.0,6.955,7.8086
14,64,1,92,wave,13,1.8955,39.0,14.955,4.943
14,64,1,92,interact,1,2.7396,3.0,2.955,2.7813
14,132,2,175,shock,8,1.7622,24.0,10.9971,3.8459
14,132,2,175,sound,5,3.6206,15.0,7.9971,6.7911
14,132,2,175,wave,12,1.8955,36.0,14.9971,4.55
14,170,3,134,paper,1,1.9441,3.0,3.4823,1.6748
14,170,3,134,shock,8,1.7622,24.0,10.4823,4.0347
14,170,3,134,wave,2,1.8955,6.0,4.4823,2.5372
14,170,3,134,interact,10,2.7396,30.0,12.4823,6.5843
14,402,4,62,shock,4,1.7622,12.0,5.5784,3.7908
14,402,4,62,sound,2,3.6206,6.0,3.5784,6.0708
14,402,4,62,wave,5,1.8955,15.0,6.5784,4.322
14,798,5,341,paper,4,1.9441,12.0,9.0812,2.569
14,798,5,341,shock,8,1.7622,24.0,13.0812,3.2331
14,798,5,341,wave,5,1.8955,15.0,10.0812,2.8203
14,798,5,341,interact,10,2.7396,30.0,15.0812,5.4497
14,439,6,113,paper,1,1.9441,3.0,3.2187,1.812
14,439,6,113,shock,5,1.7622,15.0,7.2187,3.6618
14,439,6,113,wave,5,1.8955,15.0,7.2187,3.9386
14,439,6,113,interact,2,2.7396,6.0,4.2187,3.8964
14,1364,7,112,shock,8,1.7622,24.0,10.2061,4.1439
14,1364,7,112,wave,3,1.8955,9.0,5.2061,3.2767
14,1364,7,112,interact,5,2.7396,15.0,7.2061,5.7026
14,256,8,69,shock,4,1.7622,12.0,5.6663,3.732
14,256,8,69,wave,4,1.8955,12.0,5.6663,4.0142
14,256,8,69,interact,3,2.7396,9.0,4.6663,5.2839
14,335,9,56,shock,4,1.7622,12.0,5.5031,3.8427
14,335,9,56,wave,4,1.8955,12.0,5.5031,4.1332
14,335,9,56,interact,2,2.7396,6.0,3.5031,4.6923
14,296,10,135,sound,3,3.6206,9.0,5.4949,5.9301
14,296,10,135,wave,7,1.8955,21.0,9.4949,4.1922
14,296,10,135,interact,1,2.7396,3.0,3.4949,2.3517
15,462,1,88,materi,3,3.0036,9.0,4.9048,5.5114
15,462,1,88,properti,2,2.5309,6.0,3.9048,3.8889
15,462,1,88,photoelast,1,6.8395,3.0,2.9048,7.0636
15,462,1,88,materi,3,3.0036,9.0,4.9048,5.5114
15,1025,2,107,materi,4,3.0036,12.0,6.1434,5.867
15,1025,2,107,properti,2,2.5309,6.0,4.1434,3.665
15,1025,2,107,materi,4,3.0036,12.0,6.1434,5.867
15,463,3,63,materi,2,3.0036,6.0,3.5909,5.0186
15,463,3,63,properti,3,2.5309,9.0,4.5909,4.9616
15,463,3,63,materi,2,3.0036,6.0,3.5909,5.0186
15,1099,4,43,materi,2,3.0036,6.0,3.3399,5.396
15,1099,4,43,properti,1,2.5309,3.0,2.3399,3.245
15,1099,4,43,materi,2,3.0036,6.0,3.3399,5.396
15,1097,5,143,materi,7,3.0036,21.0,9.5953,6.5736
15,1097,5,143,materi,7,3.0036,21.0,9.5953,6.5736
15,1340,6,64,materi,2,3.0036,6.0,3.6035,5.0012
15,1340,6,64,properti,1,2.5309,3.0,2.6035,2.9164
15,1340,6,64,materi,2,3.0036,6.0,3.6035,5.0012
15,82,7,204,materi,3,3.0036,9.0,6.3612,4.2496
15,82,7,204,properti,4,2.5309,12.0,7.3612,4.1258
15,82,7,204,materi,3,3.0036,9.0,6.3612,4.2496
15,542,8,122,materi,2,3.0036,6.0,4.3317,4.1604
15,542,8,122,properti,3,2.5309,9.0,5.3317,4.2722
15,542,8,122,materi,2,3.0036,6.0,4.3317,4.1604
15,1043,9,103,materi,2,3.0036,6.0,4.0931,4.4029
15,1043,9,103,properti,2,2.5309,6.0,4.0931,3.71
15,1043,9,103,materi,2,3.0036,6.0,4.0931,4.4029
15,761,10,49,materi,3,3.0036,9.0,4.4152,6.1226
15,761,10,49,materi,3,3.0036,9.0,4.4152,6.1226
16,498,1,86,potenti,2,3.1759,6.0,3.8797,4.9116
16,498,1,86,flow,6,0.6512,18.0,7.8797,1.4876
16,498,1,86,bodi,7,1.5631,21.0,8.8797,3.6966
16,498,1,86,revolut,4,2.8947,12.0,5.8797,5.9078
16,498,1,86,calcul,6,1.4504,18.0,7.8797,3.3132
16,498,1,86,electron,1,4.2745,3.0,2.8797,4.4531
16,498,1,86,comput,1,2.4206,3.0,2.8797,2.5218
16,106,2,37,transvers,1,3.1259,3.0,2.2645,4.1411
16,106,2,37,potenti,2,3.1759,6.0,3.2645,5.8371
16,106,2,37,flow,2,0.6512,6.0,3.2645,1.1969
16,106,2,37,bodi,3,1.5631,9.0,4.2645,3.2987
16,106,2,37,revolut,2,2.8947,6.0,3.2645,5.3202
16,1255,3,94,potenti,2,3.1759,6.0,3.9801,4.7876
16,1255,3,94,flow,3,0.6512,9.0,4.9801,1.1769
16,1255,3,94,bodi,5,1.5631,15.0,6.9801,3.3589
16,1255,3,94,calcul,1,1.4504,3.0,2.9801,1.4601
16,1255,3,94,electron,2,4.2745,6.0,3.9801,6.4438
16,231,4,62,flow,2,0.6512,6.0,3.5784,1.0919
16,231,4,62,bodi,3,1.5631,9.0,4.5784,3.0726
16,231,4,62,revolut,2,2.8947,6.0,3.5784,4.8536
16,231,4,62,calcul,4,1.4504,12.0,5.5784,3.12
16,231,4,62,comput,2,2.4206,6.0,3.5784,4.0588
16,494,5,93,transvers,3,3.1259,9.0,4.9676,5.6633
16,494,5,93,flow,6,0.6512,18.0,7.9676,1.4712
16,494,5,93,bodi,3,1.5631,9.0,4.9676,2.8319
16,494,5,93,revolut,2,2.8947,6.0,3.9676,4.3775
16,494,5,93,calcul,1,1.4504,3.0,2.9676,1.4662
16,1328,6,131,flow,2,0.6512,6.0,4.4447,0.8791
16,1328,6,131,bodi,5,1.5631,15.0,7.4447,3.1494
16,1328,6,131,effici,6,3.9678,18.0,8.4447,8.4574
16,1328,6,131,comput,2,2.4206,6.0,4.4447,3.2677
16,248,7,71,flow,2,0.6512,6.0,3.6914,1.0585
16,248,7,71,bodi,3,1.5631,9.0,4.6914,2.9986
16,248,7,71,revolut,3,2.8947,9.0,4.6914,5.5531
16,248,7,71,calcul,1,1.4504,3.0,2.6914,1.6167
16,248,7,71,comput,2,2.4206,6.0,3.6914,3.9345
16,927,8,252,potenti,2,3.1759,6.0,5.9638,3.1952
16,927,8,252,flow,11,0.6512,33.0,14.9638,1.4361
16,927,8,252,bodi,9,1.5631,27.0,12.9638,3.2554
16,927,8,252,revolut,3,2.8947,9.0,6.9638,3.7411
16,927,8,252,calcul,3,1.4504,9.0,6.9638,1.8745
16,927,8,252,comput,1,2.4206,3.0,4.9638,1.463
16,1112,9,79,flow,2,0.6512,6.0,3.7918,1.0304
16,1112,9,79,bodi,10,1.5631,30.0,11.7918,3.9766
16,1112,9,79,revolut,2,2.8947,6.0,3.7918,4.5804
16,1112,9,79,calcul,1,1.4504,3.0,2.7918,1.5586
16,1112,9,79,comput,1,2.4206,3.0,2.7918,2.6011
16,814,10,124,potenti,5,3.1759,15.0,7.3568,6.4755
16,814,10,124,flow,3,0.6512,9.0,5.3568,1.0941
16,814,10,124,bodi,1,1.5631,3.0,3.3568,1.3969
16,814,10,124,revolut,1,2.8947,3.0,3.3568,2.587
16,814,10,124,calcul,2,1.4504,6.0,4.3568,1.9974
17,1108,1,148,three,2,1.4782,6.0,4.6581,1.904
17,1108,1,148,dimension,2,1.7748,6.0,4.6581,2.286
17,1108,1,148,problem,6,1.4657,18.0,8.6581,3.0472
17,1108,1,148,flow,5,0.6512,15.0,7.6581,1.2755
17,1108,1,148,bodi,5,1.5631,15.0,7.6581,3.0616
17,1108,1,148,revolut,2,2.8947,6.0,4.6581,3.7286
17,1108,1,148,reduc,3,2.3659,9.0,5.6581,3.7633
17,1108,1,148,dimension,2,1.7748,6.0,4.6581,2.286
17,1108,1,148,problem,6,1.4657,18.0,8.6581,3.0472
17,1281,2,130,three,6,1.4782,18.0,8.4321,3.1555
17,1281,2,130,dimension,8,1.7748,24.0,10.4321,4.083
17,1281,2,130,problem,2,1.4657,6.0,4.4321,1.9843
17,1281,2,130,transvers,1,3.1259,3.0,3.4321,2.7323
17,1281,2,130,flow,3,0.6512,9.0,5.4321,1.0789
17,1281,2,130,bodi,1,1.5631,3.0,3.4321,1.3663
17,1281,2,130,two,2,0.8439,6.0,4.4321,1.1424
17,1281,2,130,dimension,8,1.7748,24.0,10.4321,4.083
17,1281,2,130,problem,2,1.4657,6.0,4.4321,1.9843
17,1301,3,93,dimension,3,1.7748,9.0,4.9676,3.2154
17,1301,3,93,problem,1,1.4657,3.0,2.9676,1.4817
17,1301,3,93,flow,4,0.6512,12.0,5.9676,1.3095
17,1301,3,93,bodi,5,1.5631,15.0,6.9676,3.365
17,1301,3,93,revolut,4,2.8947,12.0,5.9676,5.8208
17,1301,3,93,two,4,0.8439,12.0,5.9676,1.6969
17,1301,3,93,dimension,3,1.7748,9.0,4.9676,3.2154
17,1301,3,93,problem,1,1.4657,3.0,2.9676,1.4817
17,700,4,70,three,2,1.4782,6.0,3.6788,2.4108
17,700,4,70,dimension,4,1.7748,12.0,5.6788,3.7503
17,700,4,70,problem,3,1.4657,9.0,4.6788,2.8194
17,700,4,70,flow,1,0.6512,3.0,2.6788,0.7293
17,700,4,70,reduc,1,2.3659,3.0,2.6788,2.6496
17,700,4,70,two,5,0.8439,15.0,6.6788,1.8952
17,700,4,70,dimension,4,1.7748,12.0,5.6788,3.7503
17,700,4,70,problem,3,1.4657,9.0,4.6788,2.8194
17,336,5,49,three,1,1.4782,3.0,2.4152,1.8361
17,336,5,49,dimension,1,1.7748,3.0,2.4152,2.2045
17,336,5,49,problem,2,1.4657,6.0,3.4152,2.5751
17,336,5,49,bodi,1,1.5631,3.0,2.4152,1.9415
17,336,5,49,revolut,1,2.8947,3.0,2.4152,3.5956
17,336,5,49,reduc,1,2.3659,3.0,2.4152,2.9388
17,336,5,49,dimension,1,1.7748,3.0,2.4152,2.2045
17,336,5,49,problem,2,1.4657,6.0,3.4152,2.5751
17,106,6,37,transvers,1,3.1259,3.0,2.2645,4.1411
17,106,6,37,potenti,2,3.1759,6.0,3.2645,5.8371
17,106,6,37,flow,2,0.6512,6.0,3.2645,1.1969
17,106,6,37,bodi,3,1.5631,9.0,4.2645,3.2987
17,106,6,37,revolut,2,2.8947,6.0,3.2645,5.3202
17,445,7,60,three,2,1.4782,6.0,3.5533,2.496
17,445,7,60,dimension,5,1.7748,15.0,6.5533,4.0623
17,445,7,60,problem,3,1.4657,9.0,4.5533,2.8972
17,445,7,60,flow,2,0.6512,6.0,3.5533,1.0996
17,445,7,60,two,3,0.8439,9.0,4.5533,1.668
17,445,7,60,dimension,5,1.7748,15.0,6.5533,4.0623
17,445,7,60,problem,3,1.4657,9.0,4.5533,2.8972
17,1201,8,301,three,1,1.4782,3.0,5.579,0.7949
17,1201,8,301,dimension,4,1.7748,12.0,8.579,2.4825
17,1201,8,301,problem,6,1.4657,18.0,10.579,2.4939
17,1201,8,301,transvers,1,3.1259,3.0,5.579,1.6809
17,1201,8,301,flow,1,0.6512,3.0,5.579,0.3502
17,1201,8,301,bodi,6,1.5631,18.0,10.579,2.6595
17,1201,8,301,two,8,0.8439,24.0,12.579,1.61
17,1201,8,301,dimension,4,1.7748,12.0,8.579,2.4825
17,1201,8,301,problem,6,1.4657,18.0,10.579,2.4939
17,916,9,98,three,1,1.4782,3.0,3.0304,1.4634
17,916,9,98,dimension,1,1.7748,3.0,3.0304,1.757
17,916,9,98,potenti,2,3.1759,6.0,4.0304,4.728
17,916,9,98,flow,2,0.6512,6.0,4.0304,0.9695
17,916,9,98,bodi,1,1.5631,3.0,3.0304,1.5474
17,916,9,98,reduc,3,2.3659,9.0,5.0304,4.233
17,916,9,98,dimension,1,1.7748,3.0,3.0304,1.757
17,987,10,147,three,4,1.4782,12.0,6.6455,2.6692
17,987,10,147,dimension,6,1.7748,18.0,8.6455,3.6951
17,987,10,147,problem,2,1.4657,6.0,4.6455,1.8931
17,987,10,147,flow,7,0.6512,21.0,9.6455,1.4178
17,987,10,147,two,2,0.8439,6.0,4.6455,1.0899
17,987,10,147,dimension,6,1.7748,18.0,8.6455,3.6951
17,987,10,147,problem,2,1.4657,6.0,4.6455,1.8931
18,197,1,174,experiment,2,1.4175,6.0,4.9845,1.7062
18,197,1,174,pressur,7,0.9305,21.0,9.9845,1.9571
18,197,1,174,distribut,5,1.3547,15.0,7.9845,2.5449
18,197,1,174,bodi,6,1.5631,18.0,8.9845,3.1315
18,197,1,174,revolut,2,2.8947,6.0,4.9845,3.4844
18,197,1,174,angl,6,1.886,18.0,8.9845,3.7785
18,197,1,174,attack,3,2.5044,9.0,5.9845,3.7663
18,248,2,71,pressur,2,0.9305,6.0,3.6914,1.5124
18,248,2,71,distribut,2,1.3547,6.0,3.6914,2.2019
18,248,2,71,bodi,3,1.5631,9.0,4.6914,2.9986
18,248,2,71,revolut,3,2.8947,9.0,4.6914,5.5531
18,248,2,71,angl,2,1.886,6.0,3.6914,3.0655
18,248,2,71,attack,2,2.5044,6.0,3.6914,4.0706
18,498,3,86,experiment,1,1.4175,3.0,2.8797,1.4767
18,498,3,86,pressur,2,0.9305,6.0,3.8797,1.439
18,498,3,86,distribut,2,1.3547,6.0,3.8797,2.095
18,498,3,86,bodi,7,1.5631,21.0,8.8797,3.6966
18,498,3,86,revolut,4,2.8947,12.0,5.8797,5.9078
18,498,3,86,angl,1,1.886,3.0,2.8797,1.9648
18,498,3,86,attack,1,2.5044,3.0,2.8797,2.609
18,234,4,209,experiment,4,1.4175,12.0,7.4239,2.2912
18,234,4,209,pressur,5,0.9305,15.0,8.4239,1.6569
18,234,4,209,distribut,3,1.3547,9.0,6.4239,1.8979
18,234,4,209,bodi,10,1.5631,30.0,13.4239,3.4932
18,234,4,209,revolut,2,2.8947,6.0,5.4239,3.2021
18,234,4,209,angl,2,1.886,6.0,5.4239,2.0863
18,234,4,209,attack,2,2.5044,6.0,5.4239,2.7703
18,56,5,126,pressur,6,0.9305,18.0,8.3819,1.9982
